trial,adjust,score,label,group,group_multi
0,0.001411061653738055,0.006563591958516929,False,1,True
0,0.007838137144274171,0.09191465443453473,True,0,False
0,-4.971546941096722e-05,0.03305647382992529,True,0,False
0,-0.0016074778493326094,3.338949600550004e-05,False,0,False
0,-0.011648440891498468,0.13893601038928324,False,1,True
0,-0.012646793496131264,0.1828901587182672,True,1,True
0,-0.009964265830054886,0.14767344644100525,False,1,True
0,-0.0015820061250992334,0.013159498008937145,False,0,False
0,-0.011707260453046375,0.20927991899663406,False,1,True
0,-0.0033956908094921606,0.005164495270550578,False,0,False
0,0.005397208392006941,0.01537537389075413,False,1,True
0,-0.013260142166739153,0.20364444836097106,True,1,True
0,-0.012328623700190472,0.2104548868302152,False,1,True
0,0.007119293192209497,0.7345471344996194,True,0,False
0,0.003041773724975938,0.7655744854552748,True,1,True
0,-0.0026001060140551178,0.0016132338109153294,False,0,False
0,0.008284359212938797,0.15593438635190246,False,0,False
0,-0.0016544141440946875,0.014783447632912746,False,0,False
0,0.007015127122855611,0.0145348149465764,False,1,True
0,-0.000545632534662624,0.011226858590487113,False,0,False
0,0.0013994923032502257,0.010448530931982563,True,1,True
0,0.02383182465783429,0.22424188094309247,False,0,False
0,-0.003755677325566184,0.06001526609886716,False,0,False
0,0.0029799485039445697,4.9861357399061534e-05,False,1,True
0,0.002926628046144665,0.012727654382758522,False,1,True
0,-0.005498568935525583,0.855455031551118,True,0,False
0,0.0025232355748864843,0.0077646087290183675,False,1,True
0,0.004011277344092998,0.020708138489800822,False,1,True
0,0.010244860735420858,0.6537505307311156,False,0,False
0,-0.002034727891496918,0.006207689728375664,False,0,False
0,0.007665762204439125,0.02344500231379106,False,1,True
0,0.0011237859958384833,0.08418174289726439,False,1,True
0,-0.011510857806754093,0.18646542705321134,False,1,True
0,-0.03168947671255684,0.2799372971176844,True,1,True
0,0.011070221256708923,0.10621332329688261,False,0,False
0,-0.03662197121751076,0.3419882338652548,True,1,True
0,0.013376817599187074,0.624401990846691,True,0,False
0,0.008200113097998729,0.7073250806784274,True,0,False
0,-0.08255440754080468,0.5263171879000161,True,1,True
0,-0.0028561618359454616,0.0899615328837658,False,0,False
0,-0.0026757596493176897,0.016669507398901714,False,0,False
0,0.006062684725028411,0.07459934455241482,False,0,False
0,-0.0009463961368572082,0.06510466934160782,False,0,False
0,-0.0015761318657740615,0.009505936906032266,False,0,False
0,-0.04901919297874485,0.37248900864354556,False,1,True
0,0.009157074058638331,0.1235922121285204,True,0,False
0,-0.07839536654562801,0.504542129402157,False,1,True
0,0.008719144254680455,0.7212649011813678,True,0,False
0,-0.02415541851220404,0.6057166191707483,True,1,True
0,0.058809074918312776,0.3287221888715335,True,0,False
0,-0.025524722051127657,0.2616449940882297,False,1,True
0,0.009509115954956765,0.16438512880468434,False,0,False
0,0.009206463549653654,0.168296344120288,True,0,False
0,0.0006779285469711432,0.010624327456249206,False,0,False
0,-0.014294725480823417,0.13567592956132013,True,1,True
0,0.004045544891366215,0.7535161529766146,True,1,True
0,0.0032146600429317843,0.012941805729578633,False,1,True
0,-0.012339398634849341,0.1828901587182672,True,1,True
0,0.017154327253526058,0.6115110696496047,True,0,False
0,-0.0013779165828621542,0.01858021299031837,False,0,False
0,-0.0022160856645414215,0.036790169084575185,False,0,False
0,0.004545146861372341,0.01481199096603631,False,1,True
0,-0.013519536021141532,0.17613497177675078,True,1,True
0,0.0038821314784022246,0.013461403176437257,False,1,True
0,-0.0026399371364355176,0.023921591454455975,False,0,False
0,0.007111844135391454,0.8055256267427877,True,1,True
0,-0.015843514769701306,0.18826351520154133,False,1,True
0,-0.0026756164500737617,0.05113771338118292,False,0,False
0,-0.0026381187707985726,0.00664813840935938,False,0,False
0,0.04314479786822495,0.3170321696456565,False,0,False
0,-0.010411630232281005,0.18266672870879877,True,1,True
0,-0.05021143701744829,0.38925513577637805,False,1,True
0,-0.006386271392841536,0.7623753800184517,True,1,True
0,0.0028781082940925184,0.7826282458621504,True,1,True
0,-0.0012055500632414118,0.014239016398302646,False,1,True
0,0.03670290852550867,0.2736728605836038,True,0,False
0,0.00023964530685960383,0.02012106428552545,False,0,False
0,0.004012643137329838,0.0028442051824907363,False,1,True
0,-0.01045752611274392,0.20927991899663406,False,1,True
0,0.03627006000422134,0.26641455578078443,False,0,False
0,0.0001613004634237747,0.7828355153056754,True,0,False
0,0.004140784805366865,0.09098418105012361,False,0,False
0,0.0008123755024246823,0.010880384101299443,False,0,False
0,0.007954476326202498,0.8384831130557592,True,1,True
0,0.012977448595629715,0.20508594224874008,True,0,False
0,-0.02165943627206035,0.6837082524352915,True,1,True
0,-0.0014405590125798895,0.7644802629944997,True,0,False
0,-0.04082340879788948,0.6050479208175646,True,1,True
0,0.009591231356538749,0.12695604515572856,False,0,False
0,0.050400600831646436,0.48574930545996864,True,0,False
0,-0.012331771400481223,0.20653642255312812,True,1,True
0,-0.003610165285095057,0.7421880910814869,False,1,True
0,0.0031420344424801377,0.04911471610455593,True,1,True
0,-0.0009908019588893077,0.005664517476849661,False,0,False
0,-0.05923924742514086,0.41174104512586923,False,1,True
0,0.0014481607624808462,0.08728202547434358,False,0,False
0,0.006807681391510001,0.7773653793992178,False,1,True
0,-0.002180557023233775,0.0043639374240347206,False,0,False
0,-0.0008811686318186823,0.03474754218587873,False,0,False
0,-0.01398270376124855,0.16605263261630734,True,1,True
0,-0.010286907325469163,0.17613497177675078,False,1,True
0,-0.014564444056984982,0.21242390232476277,False,1,True
0,0.05684697185653187,0.3445844388703213,False,0,False
0,-0.0009988560452463824,0.050063314804696266,False,0,False
0,-0.0015738264338686601,0.007203637353152007,False,1,True
0,0.0017132359215959667,0.01750427184165245,False,1,True
0,0.001816736906991627,2.5239756757410842e-05,False,1,True
0,7.158700614001354e-05,0.00964529670336004,False,0,False
0,-0.014567913390061499,0.12136981942781536,True,1,True
0,0.017063696979837006,0.6030317871551552,False,0,False
0,0.02830122220798964,0.2539513018859385,True,0,False
0,0.0030307392642795507,0.01061767939900074,False,1,True
0,-0.0008896829494502295,0.05182373796647218,False,0,False
0,-0.011220560352924097,0.139917486856469,False,1,True
0,-0.0028222873474032864,0.03972054835224706,False,0,False
