trial,adjust,score,label,group,group_multi
0,-0.0006437254418658438,0.0,False,1,1.0
0,-0.00045934348350637477,0.02,False,0,6.0
0,0.0029326121736707733,0.0,False,1,1.0
0,-0.000853281124318879,0.0,False,1,1.0
0,-0.0030123131201672884,0.03,False,0,8.0
0,0.000796033214943568,0.0,False,0,8.0
0,-0.026232996915517975,0.18,False,0,2.0
0,0.0002163040045531188,0.0,False,1,1.0
0,-0.0052610667848060275,0.0,False,0,8.0
0,-0.000946150238939359,0.0,False,1,1.0
0,-0.006998880890685358,0.02,False,0,6.0
0,0.0022445572388754276,0.0,False,1,1.0
0,0.00026021685840366127,0.01,False,1,1.0
0,0.00021160561067548253,0.0,False,1,1.0
0,0.005955660541832539,0.05,False,1,1.0
0,0.001629172427899006,0.0,False,1,1.0
0,0.007711963944014105,0.0,False,1,1.0
0,-0.003277384694430365,0.0,False,0,6.0
0,0.0033051521670304645,0.0,False,1,1.0
0,0.007219723079234935,0.02,False,1,1.0
0,0.020146370791340393,0.07,False,1,1.0
0,-0.005928449778060965,0.02,False,0,9.0
0,0.008392321257352689,0.05,False,1,1.0
0,-0.0012133860383348564,0.0,False,0,6.0
0,0.00219752220881609,0.0,False,1,1.0
0,0.002931340300711592,0.0,False,1,1.0
0,0.0021166178999380003,0.0,False,1,1.0
0,0.002403686437852409,0.0,False,1,1.0
0,0.0025508176119873258,0.0,False,1,1.0
0,0.0028745768500330095,0.02,False,1,1.0
0,0.0015936677099512176,0.0,False,1,1.0
0,-0.002553920134063664,0.0,False,0,9.0
0,0.0010988668487249978,0.0,False,1,1.0
0,-0.0005445771092216726,0.0,False,1,1.0
0,-0.12951345102230527,0.91,True,0,2.0
0,0.00030042253102040284,0.0,False,1,1.0
0,-0.0006908170409380531,0.0,False,1,1.0
0,0.0007063956562028718,0.01,False,1,1.0
0,0.0007258312909360423,0.0,False,1,1.0
0,0.000270121530698466,0.01,False,1,1.0
0,-0.004483456058483833,0.0,False,0,9.0
0,-0.0029420148273897537,0.0,False,0,9.0
0,-0.0006152889475726026,0.0,False,1,1.0
0,-0.0009754818062690344,0.01,False,0,8.0
0,-5.980999539650922e-05,0.0,False,0,2.0
0,-0.00017983351955991322,0.0,False,1,1.0
0,0.0016137185610238212,0.0,False,1,1.0
0,0.003513728445186548,0.01,False,1,1.0
0,0.02255366543646295,0.07,False,1,1.0
0,0.002228782895608808,0.0,False,1,1.0
0,-0.026794985141087052,0.1,False,0,6.0
0,-0.00861641441521338,0.04,False,0,2.0
0,-0.002429558412097639,0.0,False,0,6.0
0,-0.006026712154871633,0.04,False,0,8.0
0,4.761123483773555e-05,0.0,False,0,8.0
0,0.00038211550564380345,0.0,False,1,1.0
0,0.0025605774928964646,0.0,False,1,1.0
0,-0.004506609527363814,0.04,False,0,6.0
0,0.00417935672768651,0.0,False,1,1.0
0,0.007598278764986165,0.0,False,1,1.0
0,-0.006219147413901671,0.04,False,0,8.0
0,-0.004470450156342627,0.03,False,0,3.0
0,-0.011345799837797044,0.04,False,0,6.0
0,-0.00015329309094196455,0.0,False,0,2.0
0,0.0010924972311651612,0.01,False,0,6.0
0,-0.00019856126102424376,0.0,False,0,6.0
0,-0.0022167819835025443,0.0,False,0,9.0
0,-0.00021028130027134911,0.0,False,1,1.0
0,-0.002126280181592756,0.01,False,0,2.0
0,0.004089287575473673,0.0,False,1,1.0
0,0.001214874352061867,0.0,False,1,1.0
0,0.0036031578069235792,0.01,False,1,1.0
0,0.0012978416571565454,0.0,False,1,1.0
0,0.0010580458504355385,0.0,False,1,1.0
0,-0.011595543655940455,0.07,False,0,2.0
0,0.0017366195832879613,0.0,False,1,1.0
0,-0.0028980673074204266,0.04,False,0,6.0
0,-0.00063175566527308,0.0,False,0,9.0
0,0.0008398744067494579,0.01,False,1,1.0
0,0.017975624087043673,0.11,False,1,1.0
0,-0.009527051649731416,0.05,False,0,2.0
0,-0.03310608387484476,0.17,False,0,6.0
0,-0.009830796020856514,0.02,False,0,6.0
0,-0.028286810879607216,0.16,False,0,8.0
0,0.0017859967922780112,0.0,False,0,8.0
0,0.009453099263569353,0.04,False,1,1.0
0,-0.002736881945488172,0.0,False,0,8.0
0,0.005224648831173483,0.0,False,1,1.0
0,0.0030294595192400173,0.0,False,1,1.0
0,0.0036093340871605553,0.01,False,1,1.0
0,-0.004643951776454713,0.03,False,0,5.0
0,-0.026126060471694357,0.19,False,0,3.0
0,0.0015301916324252634,0.0,False,0,6.0
0,0.12289130876627441,0.35,False,1,1.0
0,0.001464563914316726,0.0,False,0,6.0
0,0.019177013519880576,0.05,False,1,1.0
0,0.009826221178582534,0.05,False,1,1.0
0,0.009682722908651797,0.03,False,1,1.0
0,0.0018312886219546548,0.0,False,1,1.0
0,-0.0010172806745605476,0.0,False,0,6.0
