trial,adjust,score,label,group
0,0.016436118849330356,0.01,0.0,0
0,-0.010678156903637666,0.04,0.0,1
0,-0.05345679246266219,0.2,0.0,1
0,-0.15199787762939465,0.86,1.0,1
0,0.005213844840762328,0.0,0.0,0
0,0.10319385238532025,0.0,0.0,0
0,-0.16175868767206836,0.805,1.0,1
0,-0.11544094898084806,0.39,0.0,1
0,0.33340400187522484,0.25,0.0,0
0,-0.002374150227753216,0.0,0.0,1
0,0.01215060963913681,0.015,0.0,0
0,0.2216802730399357,0.06,0.0,0
0,-0.08537218129812768,0.28,1.0,1
0,-0.0006808831647834249,0.0,0.0,1
0,-0.021940945931775507,0.09,0.0,1
0,-0.02549120827327153,0.08,1.0,1
0,-0.039993072725032386,0.97,0.0,1
0,-0.037878034435625624,0.14333333333333334,0.0,1
0,-0.0458148514041011,0.15666666666666665,1.0,1
0,-0.14136005263382,0.8783333333333333,0.0,1
0,-0.033464382770500345,0.98,1.0,1
0,-0.046179950032892464,0.15,1.0,1
0,0.1599026543638825,0.01,0.0,0
0,0.032832041099310635,0.01,0.0,0
0,-0.1057701068786831,0.38,0.0,1
0,0.23559358054143817,0.04666666666666666,0.0,0
0,0.012499616767069517,0.01,0.0,0
0,0.2940648596821911,0.12766666666666668,0.0,0
0,-0.14934170189534657,0.57,1.0,1
0,-0.13743545862793277,0.5325,1.0,1
0,0.2678281324963494,0.46,1.0,0
0,-0.0054433815420305495,0.0,0.0,1
0,-0.020014171971023245,0.06567207792207791,0.0,1
0,-0.07424345264591403,0.965,1.0,1
0,-0.07418187528140119,0.98,1.0,1
0,-0.047686623870922845,0.15,0.0,1
0,-0.07726498367261678,0.27,0.0,1
0,0.30597925528108816,0.17,0.0,0
0,-0.013486956245776498,0.03,0.0,1
0,-0.15738072361262045,0.84,1.0,1
0,-0.020766299800160593,0.05833333333333334,1.0,1
0,0.11592974465941921,0.01,0.0,0
0,-0.03623035439229068,0.115,1.0,1
0,-0.017271634793483148,0.07,0.0,1
0,-0.0018613388272317624,0.0,0.0,1
0,0.21028683673194135,0.04166666666666666,0.0,0
0,0.16990494075455054,0.6871666666666667,0.0,0
0,-0.0006754484927068048,0.0,0.0,1
0,-0.055787665321774316,0.21,0.0,1
0,0.15381185747896634,0.04,0.0,0
0,-0.05193640918822107,0.96,1.0,1
0,-0.10792571313330374,0.36200000000000004,0.0,1
0,0.004534219742107807,0.0,0.0,0
0,0.26640637759460983,0.09,0.0,0
0,0.32433507607409945,0.31,1.0,0
0,0.06676073091397172,0.88,1.0,0
0,0.03904777402207922,0.024,0.0,0
0,0.23590222882048428,0.05,0.0,0
0,0.3039519726991425,0.13,0.0,0
0,-0.15693683983165996,0.82,1.0,1
0,-0.0031487475984615793,0.02,0.0,1
0,-0.0030204540383268474,0.01,0.0,1
0,-0.09336027926052454,0.345,0.0,1
0,0.24495728268469896,0.05,0.0,0
0,-0.1582337955165687,0.8221428571428571,0.0,1
0,-0.08871820679591053,0.31550000000000006,0.0,1
0,0.027351402442351437,0.0,0.0,0
0,-0.08696145589062515,0.315,0.0,1
0,-0.002565113846461609,0.006666666666666666,0.0,1
0,-0.060626056978122844,0.99,1.0,1
0,-0.09313490129951357,0.3354047619047618,0.0,1
0,-0.005308742638031952,0.0,0.0,1
0,-0.08059543660914953,0.3,1.0,1
0,-0.08619492806827522,0.3065,0.0,1
0,0.17757153767134398,0.04,0.0,0
0,0.027276338802471017,0.0,0.0,0
0,-0.006558128226797508,0.02,0.0,1
0,0.2521544803116932,0.06,0.0,0
0,0.21974829097885257,0.04,0.0,0
0,-0.006093589426480535,0.01,0.0,1
0,0.18944103966862108,0.03,0.0,0
0,-0.018691508391003434,0.06666666666666667,1.0,1
0,-0.004493011935514251,0.0,0.0,1
0,-0.11420978074297605,0.39,0.0,1
0,-0.006639541552570238,0.0,0.0,1
0,-0.14098271256005218,0.56,0.0,1
0,0.27146395671429513,0.12,0.0,0
0,-0.09108271546911745,0.3114095487845488,0.0,1
0,0.20362768577008356,0.07,0.0,0
0,-0.05917960238381961,0.21666666666666665,1.0,1
0,-0.05521150977026665,0.21333333333333332,0.0,1
0,-0.1299159029936393,0.48,1.0,1
0,-0.1493396138025883,0.59,0.0,1
0,-0.15949694865491626,0.68,1.0,1
0,-0.0362234479709336,0.15,0.0,1
0,-0.13190155650942093,0.5116666666666667,0.0,1
0,-0.0029409928676327165,0.0,0.0,1
0,-0.11286703405618392,0.89,1.0,1
0,-0.008164635839511818,0.0,0.0,1
0,-0.011074807023921565,0.06,0.0,1
0,-0.07879699039689944,0.28,0.0,1
0,-0.1513591034022207,0.83,1.0,1
