trial,adjust,score,label,group,group_multi
0,0.027637646417249084,0.8028639971139971,False,1,1.0
0,-0.03884840626785896,0.28,False,0,8.0
0,0.0287156474959529,0.31,False,1,1.0
0,0.03331979956981973,0.28,True,1,1.0
0,-0.040704693415099524,0.81,False,0,3.0
0,0.036053110265800103,0.43,False,1,1.0
0,-0.03780765509959688,0.34,False,0,2.0
0,0.025974382411713348,0.09,False,1,1.0
0,0.0015605407743928268,0.98,True,0,9.0
0,0.033979622960234046,0.4742261904761906,False,1,1.0
0,0.025881148693152667,0.18,False,1,1.0
0,0.031760728542058525,0.44,True,1,1.0
0,0.0007111848346754712,0.97,True,1,1.0
0,-0.03696240137774931,0.26,False,0,8.0
0,-0.030164581496743226,0.15,False,0,8.0
0,0.020596503065653762,0.06,False,1,1.0
0,0.0019504510314340973,0.99,True,1,1.0
0,-0.02452004785399224,0.09666666666666666,False,0,6.0
0,0.00035314408469032735,0.01,False,1,1.0
0,-0.04426279141889122,0.77,True,0,8.0
0,0.008840629112959908,0.92,True,1,1.0
0,0.02721463086455711,0.1464404761904762,True,1,1.0
0,0.03349205711719694,0.7233333333333334,True,1,1.0
0,0.024987197874354272,0.4,False,1,1.0
0,0.03406887834576744,0.65,True,1,1.0
0,-0.03175509524656106,0.17,False,0,6.0
0,0.027950104432582723,0.8,True,1,1.0
0,-0.03284674520024572,0.36,True,0,2.0
0,-0.034483990040733103,0.36,False,0,9.0
0,-0.03647309789448405,0.38,False,0,9.0
0,0.036590711855674196,0.53,False,1,1.0
0,0.0251735646536895,0.14,True,1,1.0
0,-0.034255626326695876,0.91,True,0,2.0
0,-0.03510447134875555,0.44,False,0,8.0
0,0.017600596272900032,0.04,False,1,1.0
0,-0.03403903199100847,0.23,False,0,6.0
0,-0.039629621334249326,0.27,True,0,9.0
0,0.028301500873701313,0.16,True,1,1.0
0,-0.040579481051465915,0.29,False,0,6.0
0,-0.039904739923775745,0.7723333333333333,True,0,8.0
0,0.030954138778902962,0.18,False,1,1.0
0,0.02421160146162213,0.12,False,1,1.0
0,0.008229470006968165,0.95,True,1,1.0
0,-0.03779380442058361,0.35,False,0,8.0
0,0.02629164498297576,0.13,False,1,1.0
0,-0.037800003345974664,0.3875,False,0,2.0
0,0.03002785336814129,0.30391666666666667,True,1,1.0
0,-0.007099179117224422,0.005714285714285714,False,0,2.0
0,0.026814769151838447,0.39,False,1,1.0
0,0.030245464072173656,0.6391666666666667,True,1,1.0
0,-0.01693031697703351,0.9,True,0,2.0
0,0.026307177347411836,0.28,False,1,1.0
0,-0.0003018324326635735,1.0,True,1,1.0
0,-0.0007054534614467922,0.98,True,1,1.0
0,-0.011843588271335692,0.94,True,0,9.0
0,0.027113504353654005,0.12666666666666665,False,1,1.0
0,0.02993482266017905,0.12,False,1,1.0
0,0.0335638149241716,0.7543333333333332,False,1,1.0
0,-0.034627070063533966,0.23,False,0,6.0
0,0.03108913925372836,0.36,False,1,1.0
0,0.007316949089375857,0.95,True,1,1.0
0,-0.00550229187347874,0.02,False,0,9.0
0,-0.00140924562601219,1.0,True,0,9.0
0,-0.005592382085420268,0.03,False,0,8.0
0,0.001973430679639166,0.0,False,1,1.0
0,-0.04154420449080026,0.515,False,0,8.0
0,0.036591209894009935,0.47,False,1,1.0
0,-0.03488714111927049,0.34,False,0,9.0
0,0.0069656908000452905,0.01,False,1,1.0
0,-0.008592035571552158,0.01,False,0,6.0
0,-0.008504381706250563,0.97,True,0,6.0
0,-0.019229613430233744,0.05,True,0,6.0
0,-0.03856232104309176,0.85,True,0,2.0
0,0.02840218520954535,0.42,False,1,1.0
0,0.026599446162159757,0.32,True,1,1.0
0,0.03066774790973914,0.3035158730158729,False,1,1.0
0,0.0031971882439661547,0.0,False,1,1.0
0,-0.017780052119076656,0.04666666666666666,False,0,6.0
0,0.02612795130069359,0.08333333333333331,False,1,1.0
0,-0.03955017326151289,0.6,True,0,8.0
0,0.028589830814514827,0.22333333333333333,False,1,1.0
0,-0.04077064513623063,0.6277777777777778,True,0,2.0
0,0.028780313619082287,0.23,False,1,1.0
0,0.0362409344701613,0.49,False,1,1.0
0,0.035745104100367686,0.6293152909260762,False,1,1.0
0,0.002523365031972702,0.99,True,1,1.0
0,0.030133011435150014,0.68,False,1,1.0
0,-0.03263288147253679,0.36266666666666664,True,0,9.0
0,-0.03589956645206452,0.21,False,0,9.0
0,0.023777681738970532,0.08,True,1,1.0
0,0.0029794705081377104,0.01,False,1,1.0
0,-0.035403562904847474,0.46,True,0,6.0
0,0.03272571141152103,0.61,True,1,1.0
0,-0.035437030772846656,0.9,True,0,2.0
0,-0.04210753290139868,0.52,False,0,6.0
0,0.02839242598221367,0.16,False,1,1.0
0,-0.04112699538455067,0.56,True,0,8.0
0,0.006351759560274117,0.9445833333333334,True,1,1.0
0,-0.04371048157278434,0.6216666666666666,False,0,6.0
0,-0.0001944471192327768,0.96,True,1,1.0
0,0.0025656327116176936,0.98,True,1,1.0
0,-0.03844368646680196,0.6459523809523811,True,0,8.0
0,0.0009453777953989384,0.98,True,1,1.0
0,0.03346601846282937,0.49,True,1,1.0
0,0.026024465332507213,0.066,False,1,1.0
0,0.010211840714884346,0.89,True,1,1.0
0,0.028659534446670076,0.32,False,1,1.0
0,0.031408445533687546,0.16284523809523813,False,1,1.0
0,-0.02256130974274219,0.1,True,0,6.0
0,-0.04257704670039719,0.31,False,0,8.0
0,0.027161012860288825,0.7866666666666666,False,1,1.0
0,-0.007283418050136992,0.95,True,0,8.0
0,0.013163957173939554,0.0,False,1,1.0
0,-0.013380268272814355,0.03,False,0,2.0
0,0.03342730716268383,0.27,False,1,1.0
0,-0.01796035618827045,0.07,False,0,6.0
0,0.007652025235010865,0.03,False,1,1.0
0,-0.03377535537756837,0.91,True,0,2.0
0,-0.03546196560438447,0.37,True,0,8.0
0,-0.03225272927187822,0.12,False,0,8.0
0,-0.03578530429428345,0.21,True,0,8.0
0,0.034328811497055245,0.7683055555555556,True,1,1.0
0,-0.04459438206591604,0.62,False,0,6.0
0,0.026548118504803958,0.16,True,1,1.0
0,0.022390695581433764,0.04933333333333333,False,1,1.0
0,0.031073524405194508,0.76,True,1,1.0
0,-0.043949130467234254,0.612797619047619,True,0,8.0
0,0.021452641199580673,0.01,False,1,1.0
0,0.03413014936147735,0.45,False,1,1.0
0,0.023324401676307185,0.07933333333333333,False,1,1.0
0,0.02158095204397252,0.04,False,1,1.0
0,-0.04384456418139493,0.7090000000000001,False,0,8.0
0,0.006457669386043936,0.0,False,1,1.0
0,-0.034742060902436755,0.21,False,0,6.0
0,0.029118052873013944,0.276,True,1,1.0
